t,obj_id
10452,3
10453,0
10454,2
10455,141
10456,218
10457,0
10458,422
10459,712
10460,1
10461,35
10462,4
10463,5
10464,1
10465,102
10466,184
10467,0
10468,46
10469,1
10470,11
10471,1
10472,63
10473,2
10474,337
10475,0
10476,3
10477,4
10478,3
10479,53
10480,0
10481,1
10482,147
10483,10
10484,600
10485,21
10486,1
10487,12
10488,37
10489,1383
10490,828
10491,262
10492,156
10493,1435
10494,106
10495,0
10496,2
10497,0
10498,648
10499,111
10500,149
10501,225
10502,1215
10503,51
10504,1334
10505,7
10506,259
10507,0
10508,8
10509,5
10510,2
10511,0
10512,0
10513,193
10514,214
10515,8
10516,1897
10517,31
10518,137
10519,30
10520,182
10521,55
10522,3
10523,12
10524,2
10525,59
10526,1442
10527,4
10528,7
10529,0
10530,0
10531,288
10532,1
10533,778
10534,41
10535,0
10536,0
10537,21
10538,423
10539,2
10540,0
10541,230
10542,53
10543,1
10544,266
10545,100
10546,2
10547,802
10548,1
10549,348
10550,0
10551,23
10552,18
10553,2
10554,0
10555,553
10556,84
10557,255
10558,70
10559,918
10560,1
10561,17
10562,1681
10563,21
10564,1
10565,18
10566,2
10567,2
10568,0
10569,64
10570,12
10571,5
10572,0
10573,0
10574,18
10575,10
10576,5
10577,0
10578,161
10579,201
10580,4
10581,351
10582,1
10583,53
10584,2
10585,1
10586,544
10587,27
10588,8
10589,1
10590,41
10591,134
10592,11
10593,67
10594,0
10595,137
10596,0
10597,80
10598,894
10599,1557
10600,30
10601,24
10602,1
10603,151
10604,11
10605,1
10606,2
10607,782
10608,15
10609,0
10610,2
10611,2
10612,60
10613,1
10614,1
10615,0
10616,351
10617,7
10618,449
10619,903
10620,0
10621,15
10622,4
10623,275
10624,228
10625,2
10626,71
10627,173
10628,384
10629,6
10630,13
10631,0
10632,0
10633,357
10634,1
10635,55
10636,0
10637,3
10638,0
10639,905
10640,662
10641,440
10642,78
10643,56
10644,1652
10645,1410
10646,404
10647,147
10648,201
10649,5
10650,1878
10651,18
10652,17
10653,7
10654,99
10655,3
10656,2
10657,0
10658,4
10659,12
10660,290
10661,4
10662,0
10663,60
10664,1
10665,2
10666,1
10667,103
10668,6
10669,1
10670,0
10671,249
10672,8
10673,8
10674,571
10675,5
10676,316
10677,255
10678,1
10679,0
10680,1
10681,2
10682,135
10683,47
10684,109
10685,40
10686,7
10687,0
10688,6
10689,1
10690,17
10691,260
10692,1
10693,5
10694,0
10695,5
10696,1
10697,0
10698,135
10699,50
10700,43
10701,0
10702,2
10703,6
10704,78
10705,83
10706,436
10707,989
10708,0
10709,150
10710,0
10711,0
10712,12
10713,13
10714,0
10715,23
10716,166
10717,2
10718,6
10719,3
10720,1
10721,1213
10722,47
10723,515
10724,101
10725,0
10726,1694
10727,20
10728,5
10729,16
10730,38
10731,26
10732,758
10733,464
10734,17
10735,182
10736,0
10737,49
10738,68
10739,939
10740,43
10741,0
10742,101
10743,24
10744,137
10745,4
10746,223
10747,26
10748,4
10749,1
10750,89
10751,426
10752,1
10753,554
10754,1
10755,0
10756,36
10757,24
10758,2
10759,1
10760,5
10761,1
10762,0
10763,56
10764,0
10765,24
10766,810
10767,4
10768,455
10769,34
10770,0
10771,8
10772,0
10773,0
10774,42
10775,5
10776,176
10777,14
10778,0
10779,465
10780,3
10781,26
10782,20
10783,84
10784,86
10785,56
10786,0
10787,270
10788,657
10789,11
10790,4
10791,1123
10792,1788
10793,0
10794,42
10795,0
10796,35
10797,12
10798,125
10799,27
10800,0
10801,1
10802,0
10803,0
10804,1706
10805,986
10806,26
10807,301
10808,3
10809,11
10810,1010
10811,1
10812,2
10813,687
10814,301
10815,77
10816,128
10817,7
10818,395
10819,325
10820,2
10821,80
10822,2
10823,243
10824,1
10825,18
10826,1
10827,8
10828,17
10829,0
10830,0
10831,188
10832,5
10833,0
10834,2
10835,3
10836,95
10837,7
10838,19
10839,0
10840,0
10841,0
10842,1075
10843,37
10844,0
10845,2
10846,2
10847,0
10848,8
10849,130
10850,26
10851,0
10852,12
10853,150
10854,1
10855,76
10856,0
10857,178
10858,2
10859,181
10860,1
10861,1901
10862,110
10863,2
10864,0
10865,4
10866,9
10867,5
10868,566
10869,0
10870,1
10871,5
10872,62
10873,0
10874,83
10875,2
10876,7
10877,4
10878,59
10879,119
10880,61
10881,49
10882,0
10883,2
10884,0
10885,7
10886,0
10887,9
10888,244
10889,1247
10890,1585
10891,0
10892,1138
10893,5
10894,6
10895,18
10896,11
10897,138
10898,0
10899,3
10900,4
10901,1210
10902,690
10903,2
10904,18
10905,0
10906,32
10907,47
10908,0
10909,8
10910,1
10911,1
10912,1205
10913,455
10914,19
10915,5
10916,1
10917,84
10918,0
10919,19
10920,2
10921,186
10922,9
10923,603
10924,0
10925,4
10926,3
10927,0
10928,12
10929,90
10930,0
10931,1113
10932,0
10933,0
10934,0
10935,10
10936,93
10937,14
10938,1325
10939,139
10940,603
10941,0
10942,0
10943,14
10944,4
10945,31
10946,135
10947,5
10948,13
10949,74
10950,4
10951,239
10952,2
10953,3
10954,7
10955,243
10956,14
10957,277
10958,97
10959,82
10960,68
10961,1110
10962,26
10963,3
10964,7
10965,9
10966,1
10967,107
10968,804
10969,5
10970,2
10971,9
10972,1325
10973,168
10974,0
10975,4
10976,0
10977,1010
10978,0
10979,4
10980,0
10981,85
10982,13
10983,1618
10984,2
10985,127
10986,0
10987,0
10988,0
10989,41
10990,13
10991,0
10992,5
10993,111
10994,242
10995,184
10996,0
10997,7
10998,68
10999,4
11000,25
11001,0
11002,39
11003,1
11004,0
11005,24
11006,23
11007,1
11008,63
11009,40
11010,28
11011,82
11012,462
11013,37
11014,294
11015,0
11016,63
11017,88
11018,0
11019,6
11020,54
11021,601
11022,1
11023,12
11024,21
11025,9
11026,90
11027,12
11028,1520
11029,91
11030,0
11031,1
11032,0
11033,184
11034,445
11035,74
11036,2
11037,41
11038,28
11039,0
11040,378
11041,2
11042,39
11043,72
11044,0
11045,1155
11046,1611
11047,0
11048,181
11049,283
11050,3
11051,7
11052,0
11053,3
11054,45
11055,984
11056,7
11057,248
11058,1
11059,833
11060,164
11061,12
11062,130
11063,0
11064,7
11065,0
11066,129
11067,110
11068,0
11069,0
11070,6
11071,292
11072,1
11073,34
11074,43
11075,0
11076,29
11077,27
11078,18
11079,12
11080,23
11081,109
11082,372
11083,0
11084,237
11085,64
11086,3
11087,35
11088,0
11089,176
11090,1
11091,0
11092,46
11093,33
11094,168
11095,0
11096,18
11097,1
11098,2
11099,320
11100,603
11101,6
11102,7
11103,1
11104,3
11105,10
11106,746
11107,6
11108,14
11109,12
11110,2
11111,1
11112,27
11113,34
11114,1393
11115,1
11116,12
11117,0
11118,3
11119,0
11120,22
11121,11
11122,8
11123,0
11124,205
11125,45
11126,29
11127,23
11128,1
11129,7
11130,9
11131,53
11132,0
11133,0
11134,2
11135,4
11136,12
11137,16
11138,222
11139,187
11140,4
11141,424
11142,0
11143,63
11144,24
11145,2
11146,48
11147,88
11148,0
11149,0
11150,19
11151,905
11152,3
11153,608
11154,75
11155,2
11156,764
11157,1133
11158,19
11159,830
11160,105
11161,62
11162,110
11163,14
11164,14
11165,42
11166,5
11167,7
11168,0
11169,3
11170,64
11171,64
11172,37
11173,131
11174,1280
11175,1
11176,5
11177,720
11178,3
11179,12
11180,413
11181,516
11182,0
11183,0
11184,16
11185,56
11186,223
11187,2
11188,0
11189,9
11190,14
11191,1007
11192,59
11193,952
11194,15
11195,0
11196,2
11197,8
11198,1
11199,42
11200,126
11201,4
11202,18
11203,342
11204,184
11205,0
11206,6
11207,622
11208,0
11209,0
11210,0
11211,5
11212,930
11213,0
11214,3
11215,126
11216,251
11217,1444
11218,6
11219,4
11220,1033
11221,28
11222,1
11223,77
11224,22
11225,876
11226,0
11227,92
11228,0
11229,22
11230,230
11231,12
11232,105
11233,612
11234,32
11235,407
11236,0
11237,0
11238,889
11239,10
11240,97
11241,117
11242,9
11243,90
11244,15
11245,13
11246,146
11247,6
11248,0
11249,0
11250,1
11251,1385
11252,187
11253,1
11254,43
11255,203
11256,819
11257,0
11258,1
11259,185
11260,4
11261,2
11262,950
11263,2
11264,0
11265,7
11266,828
11267,4
11268,128
11269,1148
11270,174
11271,0
11272,225
11273,4
11274,58
11275,6
11276,585
11277,2
11278,6
11279,31
11280,720
11281,2
11282,1
11283,0
11284,0
11285,3
11286,40
11287,196
11288,1840
11289,0
11290,0
11291,18
11292,225
11293,0
11294,1
11295,754
11296,11
11297,13
11298,3
11299,6
11300,11
11301,42
11302,17
11303,448
11304,1233
11305,0
11306,0
11307,4
11308,322
11309,0
11310,1
11311,97
11312,0
11313,2
11314,153
11315,0
11316,94
11317,9
11318,3
11319,7
11320,284
11321,0
11322,182
11323,24
11324,0
11325,21
11326,580
11327,0
11328,0
11329,0
11330,4
11331,7
11332,7
11333,3
11334,0
11335,101
11336,2
11337,0
11338,0
11339,189
11340,20
11341,14
11342,30
11343,54
11344,4
11345,2
11346,0
11347,345
11348,23
11349,0
11350,1
11351,0
11352,2
11353,3
11354,141
11355,34
11356,79
11357,1077
11358,45
11359,0
11360,20
11361,519
11362,26
11363,193
11364,498
11365,111
11366,1931
11367,1737
11368,1768
11369,1062
11370,0
11371,1
11372,60
11373,450
11374,16
11375,10
11376,22
11377,1121
11378,3
11379,10
11380,1090
11381,1
11382,77
11383,1826
11384,16
11385,2
11386,8
11387,35
11388,972
11389,594
11390,0
11391,18
11392,1
11393,1461
11394,3
11395,0
11396,97
11397,1
11398,0
11399,0
11400,20
11401,9
11402,0
11403,39
11404,3
11405,0
11406,3
11407,49
11408,1
11409,64
11410,32
11411,0
11412,233
11413,6
11414,0
11415,2
11416,29
11417,530
11418,0
11419,113
11420,3
11421,37
11422,16
11423,97
11424,11
11425,34
11426,12
11427,0
11428,0
11429,733
11430,7
11431,479
11432,13
11433,0
11434,310
11435,55
11436,0
11437,0
11438,137
11439,3
11440,27
11441,170
11442,885
11443,2
11444,42
11445,18
11446,2
11447,4
11448,2
11449,0
11450,0
11451,697
11452,23
11453,0
11454,8
11455,208
11456,704
11457,1
11458,141
11459,69
11460,35
11461,725
11462,702
11463,380
11464,0
11465,409
11466,221
11467,142
11468,4
11469,11
11470,4
11471,0
11472,2
11473,702
11474,259
11475,83
11476,2
11477,0
11478,139
11479,5
11480,1
11481,12
11482,7
11483,5
11484,221
11485,3
11486,897
11487,0
11488,43
11489,12
11490,0
11491,25
11492,8
11493,0
11494,0
11495,79
11496,0
11497,16
11498,1382
11499,591
11500,61
11501,0
11502,25
11503,1
11504,0
11505,112
11506,3
11507,40
11508,1
11509,34
11510,8
11511,43
11512,3
11513,31
11514,2
11515,1
11516,1197
11517,2
11518,805
11519,11
11520,1339
11521,25
11522,17
11523,3
11524,1
11525,6
11526,189
11527,245
11528,169
11529,5
11530,0
11531,1536
11532,23
11533,17
11534,1
11535,1
11536,61
11537,95
11538,41
11539,13
11540,243
11541,6
11542,1949
11543,6
11544,2
11545,99
11546,361
11547,494
11548,87
11549,712
11550,553
11551,167
11552,31
11553,88
11554,7
11555,0
11556,32
11557,2
11558,375
11559,194
11560,1
11561,241
11562,91
11563,118
11564,2
11565,569
11566,2
11567,55
11568,63
11569,11
11570,416
11571,0
11572,6
11573,10
11574,132
11575,374
11576,3
11577,2
11578,217
11579,1
11580,14
11581,3
11582,16
11583,1559
11584,0
11585,91
11586,2
11587,15
11588,3
11589,330
11590,8
11591,5
11592,29
11593,0
11594,1406
11595,27
11596,827
11597,5
11598,243
11599,1248
11600,1
11601,193
11602,40
11603,6
11604,203
11605,119
11606,5
11607,34
11608,261
11609,0
11610,3
11611,169
11612,806
11613,164
11614,2
11615,1343
11616,1
11617,5
11618,8
11619,25
11620,0
11621,0
11622,1521
11623,1296
11624,2
11625,31
11626,196
11627,39
11628,316
11629,0
11630,229
11631,1737
11632,1
11633,558
11634,3
11635,2
11636,0
11637,108
11638,125
11639,3
11640,217
11641,53
11642,1
11643,5
11644,3
11645,57
11646,0
11647,13
11648,123
11649,91
11650,156
11651,36
11652,964
11653,1
11654,0
11655,4
11656,37
11657,170
11658,1
11659,0
11660,258
11661,8
11662,20
11663,166
11664,0
11665,8
11666,109
11667,36
11668,114
11669,1
11670,0
11671,1869
11672,2
11673,0
11674,0
11675,0
11676,13
11677,698
11678,516
11679,0
11680,44
11681,1
11682,19
11683,1659
11684,17
11685,33
11686,0
11687,18
11688,22
11689,5
11690,0
11691,252
11692,2
11693,33
11694,2
11695,58
11696,86
11697,3
11698,600
11699,2
11700,0
11701,1576
11702,0
11703,4
11704,702
11705,57
11706,320
11707,10
11708,0
11709,208
11710,13
11711,8
11712,740
11713,3
11714,15
11715,8
11716,84
11717,153
11718,9
11719,427
11720,664
11721,117
11722,415
11723,3
11724,1168
11725,56
11726,74
11727,532
11728,8
11729,1
11730,8
11731,384
11732,1215
11733,635
11734,999
11735,276
11736,122
11737,0
11738,26
11739,117
11740,2
11741,29
11742,564
11743,98
11744,81
11745,25
11746,9
11747,4
11748,1
11749,23
11750,221
11751,3
11752,1
11753,1
11754,4
11755,209
11756,178
11757,1668
11758,20
11759,0
11760,147
11761,18
11762,0
11763,1429
11764,260
11765,639
11766,176
11767,223
11768,4
11769,1
11770,5
11771,8
11772,0
11773,2
11774,2
11775,1
11776,2
11777,3
11778,0
11779,7
11780,1
11781,7
11782,1
11783,882
11784,505
11785,5
11786,382
11787,2
11788,1795
11789,0
11790,0
11791,0
11792,14
11793,545
11794,8
11795,12
11796,40
11797,7
11798,0
11799,2
11800,5
11801,0
11802,360
11803,149
11804,2
11805,32
11806,0
11807,374
11808,7
11809,104
11810,1
11811,912
11812,120
11813,0
11814,0
11815,6
11816,1
11817,5
11818,0
11819,144
11820,9
11821,6
11822,1
11823,13
11824,65
11825,914
11826,38
11827,1960
11828,760
11829,1188
11830,1677
11831,105
11832,50
11833,782
11834,11
11835,16
11836,469
11837,835
11838,111
11839,0
11840,102
11841,1078
11842,4
11843,0
11844,3
11845,50
11846,2
11847,1872
11848,25
11849,20
11850,0
11851,459
11852,27
11853,0
11854,8
11855,1
11856,0
11857,0
11858,4
11859,59
11860,99
11861,5
11862,180
11863,0
11864,83
11865,413
11866,0
11867,3
11868,289
11869,6
11870,0
11871,0
11872,6
11873,1137
11874,2
11875,21
11876,24
11877,324
11878,13
11879,86
11880,13
11881,890
11882,116
11883,107
11884,0
11885,27
11886,19
11887,484
11888,66
11889,1824
11890,12
11891,43
11892,4
11893,4
11894,0
11895,23
11896,171
11897,318
11898,9
11899,5
11900,1
11901,6
11902,6
11903,18
11904,3
11905,56
11906,5
11907,737
11908,34
11909,80
11910,0
11911,0
11912,0
11913,1535
11914,22
11915,12
11916,378
11917,3
11918,1
11919,60
11920,0
11921,64
11922,37
11923,405
11924,1605
11925,41
11926,0
11927,23
11928,241
11929,0
11930,2
11931,4
11932,2
11933,1968
11934,12
11935,3
11936,7
11937,6
11938,0
11939,23
11940,0
11941,2
11942,0
11943,0
11944,4
11945,201
11946,4
11947,1
11948,3
11949,10
11950,0
11951,2
11952,13
11953,3
11954,104
11955,12
11956,4
11957,382
11958,0
11959,12
11960,3
11961,68
11962,1234
11963,9
11964,1145
11965,16
11966,45
11967,0
11968,161
11969,0
11970,0
11971,11
11972,1425
11973,5
11974,22
11975,31
11976,357
11977,46
11978,0
11979,11
11980,2
11981,1
11982,818
11983,12
11984,25
11985,375
11986,129
11987,0
11988,1
11989,345
11990,3
11991,11
11992,70
11993,134
11994,3
11995,20
11996,0
11997,0
11998,1
11999,66
12000,0
12001,0
12002,64
12003,439
12004,3
12005,1477
12006,98
12007,308
12008,395
12009,4
12010,1635
12011,1270
12012,22
12013,266
12014,0
12015,5
12016,112
12017,177
12018,0
12019,0
12020,2
12021,42
12022,17
12023,0
12024,292
12025,699
12026,262
12027,3
12028,11
12029,899
12030,2
12031,15
12032,0
12033,1593
12034,14
12035,358
12036,87
12037,14
12038,957
12039,125
12040,39
12041,1
12042,240
12043,3
12044,233
12045,6
12046,22
12047,2
12048,290
12049,20
12050,0
12051,0
12052,0
12053,2
12054,4
12055,1
12056,2
12057,0
12058,10
12059,354
12060,135
12061,5
12062,451
12063,0
12064,47
12065,0
12066,1
12067,205
12068,1
12069,0
12070,1702
12071,1
12072,0
12073,108
12074,0
12075,4
12076,1250
12077,2
12078,0
12079,5
12080,3
12081,0
12082,2
12083,873
12084,3
12085,17
12086,2
12087,6
12088,227
12089,1
12090,3
12091,1
12092,13
12093,0
12094,323
12095,36
12096,103
12097,4
12098,10
12099,8
12100,3
12101,153
12102,2
12103,47
12104,1
12105,1119
12106,1
12107,1
12108,320
12109,17
12110,40
12111,1
12112,175
12113,9
12114,3
12115,6
12116,862
12117,3
12118,297
12119,17
12120,656
12121,345
12122,15
12123,0
12124,261
12125,275
12126,392
12127,3
12128,157
12129,2
12130,20
12131,101
12132,0
12133,2
12134,285
12135,1
12136,17
12137,2
12138,0
12139,16
12140,29
12141,1416
12142,71
12143,0
12144,490
12145,2
12146,1
12147,1
12148,241
12149,232
12150,32
12151,7
12152,172
12153,1755
12154,0
12155,10
12156,26
12157,145
12158,6
12159,29
12160,3
12161,3
12162,350
12163,1
12164,4
12165,2
12166,0
12167,40
12168,27
12169,9
12170,6
12171,211
12172,6
12173,5
12174,4
12175,12
12176,45
12177,5
12178,0
12179,668
12180,36
12181,1952
12182,3
12183,3
12184,1577
12185,20
12186,839
12187,0
12188,290
12189,4
12190,977
12191,360
12192,632
12193,2
12194,8
12195,40
12196,3
12197,87
12198,506
12199,47
12200,0
12201,1
12202,2
12203,625
12204,105
12205,358
12206,0
12207,61
12208,0
12209,11
12210,1970
12211,4
12212,49
12213,177
12214,856
12215,200
12216,2
12217,593
12218,32
12219,40
12220,92
12221,141
12222,0
12223,368
12224,3
12225,0
12226,35
12227,10
12228,19
12229,0
12230,1809
12231,0
12232,0
12233,12
12234,3
12235,32
12236,0
12237,3
12238,0
12239,1
12240,4
12241,2
12242,0
12243,1
12244,763
12245,1
12246,0
12247,0
12248,5
12249,0
12250,0
12251,34
12252,3
12253,1
12254,0
12255,30
12256,3
12257,138
12258,5
12259,0
12260,1
12261,0
12262,18
12263,14
12264,19
12265,215
12266,325
12267,1180
12268,11
12269,1
12270,0
12271,0
12272,7
12273,1798
12274,0
12275,24
12276,686
12277,1843
12278,59
12279,0
12280,0
12281,51
12282,24
12283,3
12284,989
12285,0
12286,89
12287,0
12288,0
12289,974
12290,934
12291,936
12292,6
12293,3
12294,102
12295,80
12296,0
12297,1331
12298,31
12299,0
12300,0
12301,12
12302,0
12303,0
12304,299
12305,77
12306,242
12307,5
12308,1
12309,236
12310,13
12311,1
12312,7
12313,20
12314,4
12315,13
12316,2
12317,4
12318,446
12319,251
12320,11
12321,0
12322,122
12323,485
12324,4
12325,0
12326,0
12327,281
12328,41
12329,517
12330,7
12331,9
12332,2
12333,1491
12334,24
12335,1
12336,0
12337,337
12338,470
12339,7
12340,0
12341,342
12342,939
12343,3
12344,0
12345,0
12346,0
12347,16
12348,14
12349,7
12350,69
12351,66
12352,14
12353,7
12354,128
12355,1
12356,36
12357,35
12358,4
12359,385
12360,0
12361,0
12362,0
12363,0
12364,0
12365,73
12366,20
12367,8
12368,1813
12369,243
12370,0
12371,771
12372,212
12373,1
12374,0
12375,1
12376,7
12377,0
12378,8
12379,6
12380,61
12381,1
12382,24
12383,21
12384,100
12385,9
12386,4
12387,489
12388,20
12389,2
12390,1236
12391,596
12392,65
12393,2
12394,1
12395,18
12396,5
12397,1009
12398,245
12399,0
12400,5
12401,16
12402,38
12403,1455
12404,0
12405,9
12406,3
12407,2
12408,3
12409,68
12410,12
12411,2
12412,8
12413,10
12414,0
12415,3
12416,0
12417,0
12418,16
12419,112
12420,0
12421,1230
12422,10
12423,408
12424,2
12425,0
12426,18
12427,1482
12428,0
12429,5
12430,359
12431,802
12432,53
12433,34
12434,0
12435,0
12436,12
12437,5
12438,14
12439,136
12440,83
12441,1681
12442,3
12443,5
12444,0
12445,122
12446,22
12447,0
12448,1
12449,170
12450,589
12451,109
12452,266
12453,6
12454,240
12455,573
12456,12
12457,12
12458,155
12459,78
12460,36
12461,145
12462,24
12463,0
12464,60
12465,2
12466,1158
12467,0
12468,1239
12469,1802
12470,51
12471,12
12472,10
12473,5
12474,30
12475,0
12476,136
12477,152
12478,0
12479,43
12480,2
12481,0
12482,141
12483,29
12484,3
12485,0
12486,12
12487,1
12488,405
12489,486
12490,5
12491,268
12492,37
12493,0
12494,0
12495,3
12496,0
12497,6
12498,21
12499,26
12500,0
12501,3
12502,159
12503,0
12504,1033
12505,291
12506,0
12507,682
12508,1
12509,6
12510,1
12511,115
12512,9
12513,55
12514,7
12515,2
12516,1
12517,41
12518,8
12519,271
12520,19
12521,0
12522,5
12523,32
12524,8
12525,888
12526,1
12527,5
12528,10
12529,5
12530,142
12531,1821
12532,31
12533,0
12534,1
12535,361
12536,47
12537,1612
12538,376
12539,1
12540,0
12541,103
12542,5
12543,7
12544,317
12545,263
12546,55
12547,423
12548,705
12549,6
12550,8
12551,3
12552,8
12553,7
12554,1
12555,50
12556,2
12557,221
12558,3
12559,4
12560,1
12561,798
12562,176
12563,44
12564,231
12565,153
12566,43
12567,0
12568,1
12569,5
12570,1895
12571,854
12572,0
12573,149
12574,91
12575,1
12576,420
12577,0
12578,399
12579,7
12580,71
12581,21
12582,0
12583,54
12584,0
12585,3
12586,765
12587,1
12588,96
12589,20
12590,3
12591,0
12592,1
12593,467
12594,1
12595,4
12596,63
12597,188
12598,6
12599,156
12600,13
12601,1
12602,416
12603,98
12604,17
12605,56
12606,77
12607,4
12608,4
12609,2
12610,565
12611,0
12612,531
12613,0
12614,77
12615,0
12616,0
12617,86
12618,123
12619,30
12620,0
12621,49
12622,838
12623,4
12624,154
12625,2
12626,0
12627,0
12628,94
12629,2
12630,0
12631,151
12632,0
12633,1
12634,4
12635,1141
12636,13
12637,1
12638,22
12639,4
12640,25
12641,8
12642,902
12643,72
12644,52
12645,0
12646,50
12647,666
12648,836
12649,29
12650,5
12651,1888
12652,276
12653,25
12654,8
12655,0
12656,2
12657,1
12658,3
12659,3
12660,906
12661,3
12662,178
12663,535
12664,0
12665,13
12666,22
12667,0
12668,36
12669,2
12670,134
12671,0
12672,7
12673,5
12674,5
12675,138
12676,0
12677,6
12678,9
12679,1304
12680,0
12681,9
12682,38
12683,0
12684,1
12685,75
12686,1
12687,0
12688,0
12689,0
12690,14
12691,0
12692,4
12693,1059
12694,3
12695,0
12696,8
12697,276
12698,8
12699,82
12700,32
12701,0
12702,2
12703,24
12704,18
12705,1
12706,0
12707,0
12708,43
12709,9
12710,458
12711,4
12712,0
12713,104
12714,0
12715,0
12716,3
12717,3
12718,197
12719,50
12720,199
12721,15
12722,3
12723,0
12724,3
12725,3
12726,929
12727,14
12728,8
12729,0
12730,20
12731,473
12732,267
12733,306
12734,542
12735,29
12736,2
12737,450
12738,10
12739,1
12740,0
12741,31
12742,42
12743,2
12744,1
12745,169
12746,1
12747,53
12748,1
12749,69
12750,214
12751,773
12752,50
12753,242
12754,4
12755,456
12756,30
12757,0
12758,1646
12759,0
12760,310
12761,2
12762,2
12763,40
12764,328
12765,41
12766,11
12767,68
12768,3
12769,0
12770,1213
12771,320
12772,9
12773,127
12774,1
12775,180
12776,3
12777,100
12778,0
12779,2
12780,1
12781,50
12782,51
12783,7
12784,0
12785,2
12786,14
12787,62
12788,0
12789,0
12790,0
12791,0
12792,1474
12793,0
12794,14
12795,700
12796,22
12797,1723
12798,1144
12799,37
12800,0
12801,958
12802,6
12803,1
12804,46
12805,16
12806,1451
12807,47
12808,10
12809,624
12810,136
12811,5
12812,1329
12813,4
12814,1
12815,1
12816,4
12817,1026
12818,0
12819,237
12820,18
12821,464
12822,1
12823,2
12824,115
12825,1876
12826,411
12827,1056
12828,0
12829,1871
12830,68
12831,1
12832,0
12833,11
12834,28
12835,12
12836,6
12837,2
12838,23
12839,1
12840,448
12841,188
12842,7
12843,6
12844,1
12845,0
12846,5
12847,1
12848,0
12849,27
12850,390
12851,75
12852,107
12853,4
12854,4
12855,22
12856,15
12857,786
12858,5
12859,8
12860,661
12861,5
12862,703
12863,261
12864,103
12865,156
12866,980
12867,6
12868,2
12869,112
12870,0
12871,58
12872,3
12873,1330
12874,85
12875,10
12876,0
12877,323
12878,44
12879,4
12880,93
12881,229
12882,0
12883,131
12884,3
12885,90
12886,71
12887,948
12888,392
12889,14
12890,12
12891,652
12892,6
12893,2
12894,1116
12895,0
12896,23
12897,2
12898,155
12899,1985
12900,257
12901,3
12902,50
12903,6
12904,1
12905,31
12906,59
12907,4
12908,1587
12909,28
12910,0
12911,156
12912,26
12913,1
12914,11
12915,884
12916,31
12917,1
12918,0
12919,433
12920,13
12921,0
12922,0
12923,11
12924,6
12925,36
12926,0
12927,254
12928,303
12929,540
12930,221
12931,4
12932,1
12933,86
12934,643
12935,0
12936,63
12937,31
12938,1
12939,1
12940,11
12941,6
12942,104
12943,36
12944,239
12945,91
12946,17
12947,1
12948,155
12949,28
12950,10
12951,1101
12952,0
12953,0
12954,1394
12955,301
12956,182
12957,153
12958,0
12959,7
12960,600
12961,114
12962,1976
12963,0
12964,29
12965,56
12966,11
12967,346
12968,4
12969,11
12970,7
12971,3
12972,3
12973,0
12974,1
12975,987
12976,0
12977,346
12978,436
12979,1
12980,50
12981,0
12982,31
12983,11
12984,42
12985,20
12986,1197
12987,48
12988,0
12989,1
12990,464
12991,1
12992,0
12993,45
12994,16
12995,0
12996,247
12997,4
12998,0
12999,60
13000,36
13001,8
13002,7
13003,43
13004,45
13005,100
13006,28
13007,17
13008,2
13009,25
13010,52
13011,6
13012,77
13013,2
13014,1653
13015,378
13016,41
13017,2
13018,5
13019,25
13020,74
13021,50
13022,178
13023,49
13024,0
13025,2
13026,85
13027,3
13028,202
13029,19
13030,80
13031,4
13032,1
13033,55
13034,144
13035,246
13036,732
13037,3
13038,0
13039,8
13040,2
13041,21
13042,0
13043,189
13044,10
13045,1
13046,1
13047,3
13048,808
13049,33
13050,0
13051,0
13052,1141
13053,4
13054,1
13055,21
13056,183
13057,13
13058,4
13059,199
13060,11
13061,0
13062,0
13063,9
13064,27
13065,2
13066,2
13067,7
13068,9
13069,58
13070,1724
13071,4
13072,0
13073,5
13074,23
13075,327
13076,7
13077,438
13078,97
13079,427
13080,17
13081,4
13082,1076
13083,23
13084,15
13085,109
13086,468
13087,0
13088,4
13089,805
13090,0
13091,2
13092,1
13093,2
13094,535
13095,42
13096,2
13097,6
13098,93
13099,2
13100,0
13101,0
13102,4
13103,2
13104,7
13105,288
13106,15
13107,3
13108,2
13109,1721
13110,0
13111,1174
13112,1
13113,30
13114,125
13115,458
13116,1
13117,609
13118,17
13119,1
13120,0
13121,1
13122,5
13123,66
13124,52
13125,10
13126,123
13127,245
13128,16
13129,78
13130,0
13131,219
13132,3
13133,3
13134,1
13135,7
13136,413
13137,730
13138,64
13139,4
13140,0
13141,2
13142,113
13143,0
13144,40
13145,55
13146,10
13147,0
13148,36
13149,7
13150,610
13151,1
13152,1494
13153,184
13154,2
13155,6
13156,0
13157,57
13158,885
13159,3
13160,0
13161,234
13162,70
13163,292
13164,4
13165,0
13166,0
13167,3
13168,16
13169,47
13170,307
13171,0
13172,296
13173,0
13174,494
13175,0
13176,33
13177,0
13178,1
13179,76
13180,1949
13181,60
13182,6
13183,1
13184,0
13185,14
13186,8
13187,1
13188,28
13189,2
13190,5
13191,0
13192,95
13193,130
13194,130
13195,1075
13196,34
13197,1859
13198,302
13199,22
13200,0
13201,10
13202,0
13203,17
13204,2
13205,0
13206,240
13207,27
13208,0
13209,90
13210,677
13211,80
13212,16
13213,48
13214,0
13215,682
13216,1096
13217,118
13218,247
13219,8
